Object ID,Ticket Number,Citation Issue Date,Citaton Issue Month,Citation Issue Time,Location,Violation Code,Violation,Fine Amount,Citation Status,Amount Paid,Amount Due,Suspend Code,Suspend Process Date,Suspend Until Date,Disposition Code,Last Edited Date,Geom
14548,838911485,4/16/14,,16:58,1084 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000, ,,"(37.7880737107, -122.418223075)"
14549,838599123,4/17/14,,16:05,1079 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$123.00 ,0,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000, ,,"(37.7795582341, -122.41039456)"
14550,838599134,4/17/14,,16:05,1071 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed, $                    -,0,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000,1 RU RV UPHD,,"(37.7796932494, -122.410223605)"
14551,838599145,4/17/14,,16:05,1055 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000, ,,"(37.7799632792, -122.409881692)"
14552,838599156,4/17/14,,16:06,1035 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,161,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000, ,,"(37.7803008145, -122.409454299)"
14553,838599160,4/17/14,,16:07,979 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000, ,,"(37.7812991492, -122.408190154)"
14554,838599171,4/17/14,,16:07,971 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0, ,,, ,,"(37.7814340674, -122.408019309)"
14555,838599182,4/17/14,,16:07,961 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000, ,,"(37.781602715, -122.407805753)"
14556,838599193,4/17/14,,16:31,818 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000, ,,"(37.7841782574, -122.404789495)"
14557,838599204,4/17/14,,16:34,956 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,95, ,,, ,,"(37.7817903632, -122.407813428)"
14558,838599215,4/17/14,,16:34,962 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,161,730 730TRNLN,04/22/2014 12:00:00 AM +0000,05/13/2014 12:00:00 AM +0000, ,,"(37.7816859107, -122.407945696)"
14559,838911500,4/17/14,,15:14,508 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7892759682, -122.408797778)"
14560,838599226,4/20/14,,8:37,1465 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,95, ,,, ,,"(37.7746187353, -122.416630374)"
14561,838599230,4/20/14,,8:37,1443 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.774818523, -122.416378002)"
14562,838599241,4/20/14,,8:39,1247 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.7767157705, -122.41399345)"
14563,838911511,4/20/14,,16:41,154 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.7900121032, -122.403001606)"
14564,838911522,4/20/14,,16:44,538 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.7892157487, -122.409271825)"
14565,838911533,4/20/14,,16:44,570 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.7891515133, -122.409777474)"
14566,838911544,4/20/14,,16:44,576 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.7891394686, -122.409872283)"
14567,838911555,4/20/14,,16:44,582 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,95, ,,, ,,"(37.7891274247, -122.409967092)"
14568,838911566,4/20/14,,16:45,638 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.7890066617, -122.410917575)"
14569,838911581,4/20/14,,16:49,1144 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.7879442149, -122.419238262)"
14570,838599252,4/21/14,,11:49,612 GEARY ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7867719666, -122.413427124)"
14571,838599263,4/21/14,,13:06,607 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7878485694, -122.399895653)"
14572,838599274,4/21/14,,13:21,714 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,119 TOWZVLD,05/18/2014 12:00:00 AM +0000,06/13/2014 12:00:00 AM +0000, ,,"(37.7860601187, -122.402454794)"
14573,838599285,4/21/14,,15:38,589 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7880992482, -122.399578137)"
14574,838599296,4/21/14,,16:09,1358 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$123.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7757046373, -122.415503634)"
14575,838911570,4/21/14,,13:32,1138 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/23/2014 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000, ,,"(37.7879562797, -122.419143242)"
14576,838911592,4/21/14,,16:14,632 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7890186781, -122.410823006)"
14577,838911603,4/21/14,,16:16,764 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7887454546, -122.412978616)"
14578,838911614,4/21/14,,16:17,960 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7883334287, -122.416206441)"
14579,838911625,4/21/14,,16:17,970 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7883132819, -122.416363928)"
14580,838911636,4/21/14,,16:18,1054 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$151.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7881346023, -122.417751769)"
14581,838911640,4/21/14,,16:18,1026 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.788191433, -122.417311883)"
14582,838911651,4/21/14,,16:19,1146 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7879401936, -122.419269935)"
14583,838911662,4/21/14,,16:19,1170 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7878919347, -122.419650014)"
14584,838911673,4/21/14,,16:21,1458 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/24/2014 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000, ,,"(37.7872894708, -122.424394038)"
14585,838911684,4/21/14,,12:51,560 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7891715877, -122.409619459)"
14586,838911695,4/21/14,,12:54,1034 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,04/25/2014 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000, ,,"(37.7881751959, -122.417437564)"
14587,838599300,4/22/14,,17:09,490 GEARY ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,22 22 GEN VAL,06/19/2014 12:00:00 AM +0000,07/15/2014 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7870347441, -122.411367491)"
14588,838599311,4/22/14,,18:36,834 O'FARRELL ST,V22500I,BUS ZONE,271,Closed,$271.00 ,0,730 730TRNLN,04/25/2014 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000, ,,"(37.7851662222, -122.418514505)"
14589,838599322,4/22/14,,8:52,1142 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/25/2014 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000, ,,"(37.7785107616, -122.411966103)"
14590,838599333,4/22/14,,8:52,1131 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/25/2014 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000, ,,"(37.778618996, -122.411583792)"
14591,838599344,4/22/14,,8:53,1015 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$161.00 ,0,730 730TRNLN,04/25/2014 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000, ,,"(37.7806383493, -122.4090269)"
14592,838911706,4/22/14,,16:13,848 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/25/2014 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000, ,,"(37.7885677646, -122.414374581)"
14593,838911710,4/22/14,,16:13,860 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/25/2014 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000, ,,"(37.7885435608, -122.414563789)"
14594,838911721,4/22/14,,16:13,878 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/25/2014 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000, ,,"(37.7885072563, -122.414847601)"
14595,838911732,4/22/14,,16:20,1382 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,119 TOWZVLD,05/27/2014 12:00:00 AM +0000,06/22/2014 12:00:00 AM +0000, ,,"(37.7874501948, -122.423128594)"
14596,838911743,4/22/14,,16:20,1430 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,119 TOWZVLD,05/15/2014 12:00:00 AM +0000,06/10/2014 12:00:00 AM +0000, ,,"(37.7873455294, -122.423952678)"
14597,838911754,4/22/14,,16:26,749 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.787497845, -122.414158421)"
14598,838911765,4/22/14,,17:09,548 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0, ,,, ,,"(37.7891956757, -122.40942984)"
14599,838911776,4/22/14,,17:09,558 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7891756016, -122.409587856)"
14600,838911780,4/22/14,,17:15,1114 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Open,$113.00 ,83,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7880045369, -122.418763164)"
14601,838599355,4/23/14,,16:05,1063 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7798282644, -122.410052649)"
14602,838599366,4/23/14,,16:05,1035 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,161,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7803008145, -122.409454299)"
14603,838599370,4/23/14,,16:05,1023 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7805033357, -122.40919786)"
14604,838599381,4/23/14,,16:07,973 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,119 TOWZVLD,06/16/2014 12:00:00 AM +0000,07/12/2014 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7814003376, -122.40806202)"
14605,838599392,4/23/14,,16:07,967 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0, ,,, ,,"(37.7815015268, -122.407933887)"
14606,838599403,4/23/14,,16:38,546 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,119 TOWZVLD,06/10/2014 12:00:00 AM +0000,07/06/2014 12:00:00 AM +0000, ,,"(37.7890636764, -122.398601882)"
14607,838599414,4/23/14,,16:38,548 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,119 TOWZVLD,06/12/2014 12:00:00 AM +0000,07/08/2014 12:00:00 AM +0000, ,,"(37.7890406282, -122.398631077)"
14608,838599425,4/23/14,,16:38,550 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7890159333, -122.398662358)"
14609,838599436,4/23/14,,16:38,558 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.78888496, -122.398828257)"
14610,838599440,4/23/14,,16:46,1020 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7806344284, -122.409277151)"
14611,838599451,4/23/14,,16:46,1076 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,119 TOWZVLD,06/11/2014 12:00:00 AM +0000,07/07/2014 12:00:00 AM +0000, ,,"(37.7796893269, -122.410473853)"
14612,838911791,4/23/14,,16:24,1028 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7881873739, -122.417343303)"
14613,838911802,4/23/14,,16:26,1210 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Open, $                    -,151,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7878030873, -122.420349731)"
14614,838911813,4/23/14,,16:46,520 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7892518812, -122.408987396)"
14615,838911824,4/23/14,,16:51,1044 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7881548988, -122.417594666)"
14616,838911835,4/23/14,,16:51,1052 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/26/2014 12:00:00 AM +0000,05/17/2014 12:00:00 AM +0000, ,,"(37.7881386614, -122.417720348)"
14617,838599462,4/24/14,,8:21,1467 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$123.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.7746005723, -122.416653315)"
14618,838599473,4/24/14,,8:23,1279 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$123.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.7763879516, -122.41440848)"
14619,838599484,4/24/14,,8:23,1241 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0, ,,, ,,"(37.7768038636, -122.41388192)"
14620,838599495,4/24/14,,8:25,1069 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.7797270039, -122.410180866)"
14621,838599506,4/24/14,,8:27,965 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.7815352556, -122.407891176)"
14622,838599510,4/24/14,,8:27,931 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed, $                    -,0,50 50 DP RU,05/27/2014 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.782086159, -122.407193564)"
14623,838599521,4/24/14,,16:09,667 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.7867268075, -122.401316393)"
14624,838599532,4/24/14,,16:31,672 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.786780783, -122.40149332)"
14625,838599543,4/24/14,,16:31,682 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,119 TOWZVLD,06/16/2014 12:00:00 AM +0000,07/12/2014 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7866034858, -122.401717722)"
14626,838911846,4/24/14,,9:50,1032 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.788179255, -122.417406144)"
14627,838911850,4/24/14,,9:49,906 SUTTER ST,V22500I,BUS ZONE,271,Closed,$271.00 ,0,16 16 BUSZONE,05/21/2014 12:00:00 AM +0000,06/16/2014 12:00:00 AM +0000, ,,"(37.7884422193, -122.415356011)"
14628,838911861,4/24/14,,9:50,1006 SUTTER ST,V22500I,BUS ZONE,271,Closed, $                    -,0,16 16 BUSZONE,05/19/2014 12:00:00 AM +0000,06/14/2014 12:00:00 AM +0000,5 HU HR UPHD,,"(37.7882320254, -122.416997677)"
14629,838911872,4/24/14,,16:51,554 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0, ,,, ,,"(37.7891836313, -122.409524649)"
14630,838911883,4/24/14,,16:53,726 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0, ,,, ,,"(37.7888217561, -122.412375099)"
14631,838911894,4/24/14,,16:53,734 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.7888056931, -122.412502155)"
14632,838911905,4/24/14,,16:53,744 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,213 HR REQ REC,09/28/2014 12:00:00 AM +0000,12/27/2014 12:00:00 AM +0000,6 HD HR DNID,,"(37.7887856135, -122.412660976)"
14633,838911916,4/24/14,,16:37,1356 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/29/2014 12:00:00 AM +0000,05/20/2014 12:00:00 AM +0000, ,,"(37.7875023123, -122.422718228)"
14634,838911920,4/27/14,,16:14,540 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0, ,,, ,,"(37.7892117349, -122.409303428)"
14635,838911931,4/27/14,,16:14,564 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed, $                    -,0,50 50 DP RU,05/22/2014 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.789163558, -122.409682665)"
14636,838911942,4/27/14,,16:16,872 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/30/2014 12:00:00 AM +0000,05/21/2014 12:00:00 AM +0000, ,,"(37.7885193576, -122.414752997)"
14637,838911953,4/27/14,,16:16,884 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/30/2014 12:00:00 AM +0000,05/21/2014 12:00:00 AM +0000, ,,"(37.788495154, -122.414942205)"
14638,838911964,4/27/14,,16:17,968 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/30/2014 12:00:00 AM +0000,05/21/2014 12:00:00 AM +0000, ,,"(37.7883173113, -122.41633243)"
14639,838911975,4/27/14,,16:17,928 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$113.00 ,0,730 730TRNLN,04/30/2014 12:00:00 AM +0000,05/21/2014 12:00:00 AM +0000, ,,"(37.7883978978, -122.415702482)"
14640,838911986,4/27/14,,16:20,1244 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$196.00 ,0,730 730TRNLN,04/30/2014 12:00:00 AM +0000,05/21/2014 12:00:00 AM +0000, ,,"(37.7877350878, -122.420885234)"
14641,838911990,4/27/14,,16:21,1260 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,22 22 GEN VAL,05/21/2014 12:00:00 AM +0000,06/16/2014 12:00:00 AM +0000, ,,"(37.7877030876, -122.421137236)"
14642,838912001,4/27/14,,16:23,1432 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/30/2014 12:00:00 AM +0000,05/21/2014 12:00:00 AM +0000, ,,"(37.7873415255, -122.423984204)"
14643,840314016,4/27/14,,16:23,1464 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,04/30/2014 12:00:00 AM +0000,05/21/2014 12:00:00 AM +0000, ,,"(37.7872774586, -122.424488615)"
14644,838599554,4/28/14,,7:31,1371 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7754705633, -122.415554337)"
14645,840314020,4/28/14,,16:51,1032 SUTTER ST,TRC7.2.41,PK PHB OTD,85,Closed,$85.00 ,0,730 730TRNLN,05/01/2014 12:00:00 AM +0000,05/22/2014 12:00:00 AM +0000, ,,"(37.788179255, -122.417406144)"
14646,840314031,4/28/14,,11:29,554 SUTTER ST,V22500H,DBL PARK,110,Open, $                    -,176,730 730TRNLN,05/01/2014 12:00:00 AM +0000,05/22/2014 12:00:00 AM +0000, ,,"(37.7891836313, -122.409524649)"
14647,840314042,4/28/14,,11:34,1142 SUTTER ST,V22500H,DBL PARK,110,Closed,$138.00 ,0,730 730TRNLN,05/01/2014 12:00:00 AM +0000,05/22/2014 12:00:00 AM +0000, ,,"(37.7879482371, -122.419206588)"
14648,840314053,4/28/14,,16:13,652 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7889786246, -122.411138236)"
14649,840314075,4/28/14,,16:15,784 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7887052939, -122.413296257)"
14650,840314086,4/28/14,,16:15,776 SUTTER ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7887213587, -122.413169201)"
14651,838599565,4/29/14,,7:32,1277 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$205.00 ,0, ,,, ,,"(37.7764066405, -122.414384819)"
14652,838599576,4/29/14,,7:33,1175 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,206,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7778457577, -122.412562805)"
14653,838599580,4/29/14,,7:39,663 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7867898461, -122.401236606)"
14654,838599591,4/29/14,,8:08,770 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7851174399, -122.403648968)"
14655,838599602,4/29/14,,12:43,613 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7877504581, -122.400019923)"
14656,838599613,4/29/14,,15:16,661 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/02/2014 12:00:00 AM +0000,05/23/2014 12:00:00 AM +0000, ,,"(37.7868258998, -122.401190957)"
14657,838599624,4/30/14,,17:02,1253 MISSION ST,TRC7.2.40,PRK PROHIB,95,Open, $                    -,161,730 730TRNLN,05/03/2014 12:00:00 AM +0000,05/24/2014 12:00:00 AM +0000, ,,"(37.7766309097, -122.414100888)"
14658,838599635,4/30/14,,17:02,1283 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/03/2014 12:00:00 AM +0000,05/24/2014 12:00:00 AM +0000, ,,"(37.776350574, -122.414455802)"
14659,838599646,4/30/14,,17:02,1241 MISSION ST,TRC7.2.40,PRK PROHIB,95,Closed,$95.00 ,0,730 730TRNLN,05/03/2014 12:00:00 AM +0000,05/24/2014 12:00:00 AM +0000, ,,"(37.7768038636, -122.41388192)"
