"Ticket.Number","Citation.Issue.Date","Violation","Fine.Amount","Citation.Status","Amount.Paid","Amount.Due","Citation.Issue.Month","Paid.On.Time","Latitude","Longitude","Citation.Issue.Year","Citation.Issue.DayOfWeek","Citation.Issue.Weekday","Citation.Issue.Hour","Citation.Issue.MonthYear"
840315604,2014-05-20,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7881305432,-122.417783189,2014,"Tues","Weekday",17,"May-2014"
840315615,2014-05-20,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7879522584,-122.419174915,2014,"Tues","Weekday",17,"May-2014"
840315626,2014-05-20,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7878919347,-122.419650014,2014,"Tues","Weekday",17,"May-2014"
840315641,2014-05-20,"PRK PROHIB",95,"Closed",20,0,"May","1",37.7887655337,-122.412819796,2014,"Tues","Weekday",16,"May-2014"
840315630,2014-05-21,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7887815979,-122.41269274,2014,"Wed","Weekday",16,"May-2014"
840315652,2014-05-21,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7887534859,-122.412915089,2014,"Wed","Weekday",16,"May-2014"
840315663,2014-05-21,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7875464101,-122.422370997,2014,"Wed","Weekday",16,"May-2014"
840315674,2014-05-21,"PK PHB OTD",85,"Closed",160,0,"May","1",37.787361546,-122.423826574,2014,"Wed","Weekday",16,"May-2014"
840315685,2014-05-21,"PK PHB OTD",85,"Closed",13,0,"May","1",37.7873014838,-122.42429946,2014,"Wed","Weekday",16,"May-2014"
840315696,2014-05-21,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7872694495,-122.424551666,2014,"Wed","Weekday",16,"May-2014"
840182313,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7864261891,-122.401942122,2014,"Thurs","Weekday",7,"May-2014"
840182324,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7754705633,-122.415554337,2014,"Thurs","Weekday",16,"May-2014"
840182350,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7799295257,-122.409924432,2014,"Thurs","Weekday",17,"May-2014"
840182361,2014-05-22,"PRK PROHIB",95,"Open",4,178,"May","0",37.7868258998,-122.401190957,2014,"Thurs","Weekday",17,"May-2014"
840182372,2014-05-22,"PRK PROHIB",95,"Closed",20,0,"May","1",37.7814340674,-122.408019309,2014,"Thurs","Weekday",17,"May-2014"
840182383,2014-05-22,"PRK PROHIB",95,"Open",4,161,"May","0",37.7814677971,-122.407976598,2014,"Thurs","Weekday",17,"May-2014"
840182394,2014-05-22,"PRK PROHIB",95,"Open",4,206,"May","0",37.7815015268,-122.407933887,2014,"Thurs","Weekday",17,"May-2014"
840182405,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7818388195,-122.407506773,2014,"Thurs","Weekday",17,"May-2014"
840182416,2014-05-22,"PRK PROHIB",95,"Closed",20,0,"May","1",37.781872549,-122.407464061,2014,"Thurs","Weekday",17,"May-2014"
840182420,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.789579004,-122.397703778,2014,"Thurs","Weekday",17,"May-2014"
840182431,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7817903632,-122.407813428,2014,"Thurs","Weekday",17,"May-2014"
840182442,2014-05-22,"PRK PROHIB",95,"Open",4,161,"May","0",37.7880490649,-122.399641701,2014,"Thurs","Weekday",17,"May-2014"
840182453,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7755720091,-122.415426188,2014,"Thurs","Weekday",16,"May-2014"
840182464,2014-05-22,"PRK PROHIB",95,"Closed",78,0,"May","1",37.7778457577,-122.412562805,2014,"Thurs","Weekday",16,"May-2014"
840315700,2014-05-22,"BUS ZONE",271,"Closed",108,0,"May","1",37.7878276668,-122.411554908,2014,"Thurs","Weekday",17,"May-2014"
840315711,2014-05-22,"PRK PROHIB",95,"Open",4,206,"May","0",37.7891595431,-122.409714269,2014,"Thurs","Weekday",16,"May-2014"
840315722,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7891474984,-122.409809077,2014,"Thurs","Weekday",16,"May-2014"
840315733,2014-05-22,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7887494703,-122.412946853,2014,"Thurs","Weekday",16,"May-2014"
840315744,2014-05-22,"PRK PROHIB",95,"Closed",4,0,"May","1",37.7887374223,-122.413042145,2014,"Thurs","Weekday",16,"May-2014"
840315755,2014-05-22,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7881305432,-122.417783189,2014,"Thurs","Weekday",16,"May-2014"
840315766,2014-05-22,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7880085581,-122.41873149,2014,"Thurs","Weekday",16,"May-2014"
840315770,2014-05-22,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7879522584,-122.419174915,2014,"Thurs","Weekday",16,"May-2014"
840315781,2014-05-22,"PK PHB OTD",85,"Closed",37,0,"May","1",37.7879120425,-122.419491648,2014,"Thurs","Weekday",16,"May-2014"
840315792,2014-05-22,"PK PHB OTD",85,"Closed",13,0,"May","1",37.7877790881,-122.420538733,2014,"Thurs","Weekday",16,"May-2014"
840315803,2014-05-22,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7877230878,-122.420979735,2014,"Thurs","Weekday",16,"May-2014"
840315814,2014-05-22,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7875263657,-122.42252883,2014,"Thurs","Weekday",16,"May-2014"
840315825,2014-05-22,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7875023123,-122.422718228,2014,"Thurs","Weekday",16,"May-2014"
840315836,2014-05-22,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7874742489,-122.422939195,2014,"Thurs","Weekday",16,"May-2014"
840315840,2014-05-22,"PK PHB OTD",85,"Open",4,196,"May","0",37.7884911199,-122.414973739,2014,"Thurs","Weekday",17,"May-2014"
840315851,2014-05-22,"PK PHB OTD",85,"Open",4,85,"May","0",37.7883092526,-122.416395425,2014,"Thurs","Weekday",17,"May-2014"
840315862,2014-05-22,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7878959561,-122.41961834,2014,"Thurs","Weekday",17,"May-2014"
840182475,2014-05-26,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7862735825,-122.408617751,2014,"Mon","Weekday",19,"May-2014"
840182486,2014-05-26,"PK PHB OTD",85,"Closed",13,0,"May","1",37.7860996204,-122.418702728,2014,"Mon","Weekday",16,"May-2014"
840182490,2014-05-26,"PK PHB OTD",85,"Closed",13,0,"May","1",37.7867316969,-122.413742735,2014,"Mon","Weekday",16,"May-2014"
840182501,2014-05-26,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7862843316,-122.41724841,2014,"Mon","Weekday",16,"May-2014"
840182512,2014-05-26,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7752715622,-122.41580572,2014,"Mon","Weekday",7,"May-2014"
840315873,2014-05-26,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7892037053,-122.409366635,2014,"Mon","Weekday",16,"May-2014"
840315884,2014-05-26,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7891354537,-122.409903887,2014,"Mon","Weekday",16,"May-2014"
840315895,2014-05-26,"PRK PROHIB",95,"Closed",20,0,"May","1",37.7887454546,-122.412978616,2014,"Mon","Weekday",16,"May-2014"
840315906,2014-05-26,"PK PHB OTD",85,"Closed",71,0,"May","1",37.7885354937,-122.414626858,2014,"Mon","Weekday",16,"May-2014"
840315910,2014-05-26,"PK PHB OTD",85,"Closed",4,0,"May","1",37.7883011938,-122.41645842,2014,"Mon","Weekday",16,"May-2014"
840315921,2014-05-26,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7881548988,-122.417594666,2014,"Mon","Weekday",16,"May-2014"
840315932,2014-05-26,"PK PHB OTD",85,"Closed",4,0,"May","1",37.7881183648,-122.41787745,2014,"Mon","Weekday",16,"May-2014"
840315943,2014-05-26,"PK PHB OTD",85,"Open",4,85,"May","0",37.7879442149,-122.419238262,2014,"Mon","Weekday",16,"May-2014"
840315954,2014-05-26,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7877310878,-122.420916735,2014,"Mon","Weekday",16,"May-2014"
840315965,2014-05-26,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7873455294,-122.423952678,2014,"Mon","Weekday",16,"May-2014"
840315976,2014-05-26,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7892478665,-122.409019,2014,"Mon","Weekday",17,"May-2014"
840315980,2014-05-26,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7892197635,-122.409240222,2014,"Mon","Weekday",17,"May-2014"
840315991,2014-05-26,"DBL PARK",110,"Closed",12,0,"May","1",37.7878249588,-122.412673996,2014,"Mon","Weekday",10,"May-2014"
840316002,2014-05-26,"BUS ZONE",271,"Closed",4,0,"May","1",37.7882279656,-122.417029098,2014,"Mon","Weekday",10,"May-2014"
840182523,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7870438595,-122.401160225,2014,"Tues","Weekday",17,"May-2014"
840182534,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7755037302,-122.415512441,2014,"Tues","Weekday",16,"May-2014"
840182545,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7815689853,-122.407848464,2014,"Tues","Weekday",17,"May-2014"
840182556,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7816701734,-122.40772033,2014,"Tues","Weekday",17,"May-2014"
840182560,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.781703903,-122.407677619,2014,"Tues","Weekday",17,"May-2014"
840182571,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7820945371,-122.407182954,2014,"Tues","Weekday",17,"May-2014"
840182582,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7821029152,-122.407172345,2014,"Tues","Weekday",17,"May-2014"
840182593,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7866322492,-122.401436074,2014,"Tues","Weekday",17,"May-2014"
840182604,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7814677971,-122.407976598,2014,"Tues","Weekday",17,"May-2014"
840182615,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7814677971,-122.407976598,2014,"Tues","Weekday",17,"May-2014"
840182626,2014-05-27,"PRK PROHIB",95,"Closed",4,0,"May","1",37.7815689853,-122.407848464,2014,"Tues","Weekday",17,"May-2014"
840182630,2014-05-27,"PRK PROHIB",95,"Closed",4,0,"May","1",37.781703903,-122.407677619,2014,"Tues","Weekday",17,"May-2014"
840182641,2014-05-27,"PRK PROHIB",95,"Closed",20,0,"May","1",37.7817376317,-122.407634907,2014,"Tues","Weekday",17,"May-2014"
841410010,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.788813725,-122.412438628,2014,"Tues","Weekday",17,"May-2014"
841410021,2014-05-27,"PK PHB OTD",85,"Open",4,151,"May","0",37.7885274256,-122.414689928,2014,"Tues","Weekday",17,"May-2014"
841410032,2014-05-27,"PRK PROHIB",95,"Closed",166,0,"May","1",37.7888297879,-122.412311571,2014,"Tues","Weekday",17,"May-2014"
841410043,2014-05-27,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7879683443,-122.419048222,2014,"Tues","Weekday",17,"May-2014"
841410054,2014-05-27,"PK PHB OTD",85,"Closed",160,0,"May","1",37.7879281288,-122.419364955,2014,"Tues","Weekday",17,"May-2014"
841410065,2014-05-27,"PK PHB OTD",85,"Closed",160,0,"May","1",37.787883891,-122.41971336,2014,"Tues","Weekday",17,"May-2014"
840183164,2014-06-01,"DBL PARK",110,"Closed",12,0,"Jun","1",37.789408328,-122.407755778,2014,"Sun","Weekend",14,"Jun-2014"
840183175,2014-06-04,"BUS ZONE",271,"Closed",97,0,"Jun","1",37.7892759682,-122.408797778,2014,"Wed","Weekday",8,"Jun-2014"
840183190,2014-06-04,"BUS ZONE",271,"Closed",97,0,"Jun","1",37.7878236376,-122.411586413,2014,"Wed","Weekday",9,"Jun-2014"
840183201,2014-06-04,"DBL PARK",110,"Closed",12,0,"Jun","1",37.78832537,-122.416269436,2014,"Wed","Weekday",10,"Jun-2014"
840183212,2014-06-04,"PK PHB OTD",85,"Closed",4,0,"Jun","1",37.787598525,-122.421960631,2014,"Wed","Weekday",16,"Jun-2014"
840183223,2014-06-04,"PK PHB OTD",85,"Closed",4,0,"Jun","1",37.7875744716,-122.42215003,2014,"Wed","Weekday",16,"Jun-2014"
840183234,2014-06-04,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7874261404,-122.423317992,2014,"Wed","Weekday",16,"Jun-2014"
840183245,2014-06-04,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7873375215,-122.424015729,2014,"Wed","Weekday",16,"Jun-2014"
840183256,2014-06-04,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7873486622,-122.415327997,2014,"Wed","Weekday",9,"Jun-2014"
840183260,2014-06-05,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7886282702,-122.413901561,2014,"Thurs","Weekday",13,"Jun-2014"
840183282,2014-06-05,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7871271542,-122.41064311,2014,"Thurs","Weekday",14,"Jun-2014"
840183293,2014-06-05,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7852307407,-122.427175643,2014,"Thurs","Weekday",13,"Jun-2014"
840183304,2014-06-08,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.789579004,-122.397703778,2014,"Sun","Weekend",7,"Jun-2014"
840183315,2014-06-08,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7894567478,-122.39785864,2014,"Sun","Weekend",7,"Jun-2014"
840183326,2014-06-08,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7896519042,-122.397856782,2014,"Sun","Weekend",7,"Jun-2014"
840183330,2014-06-08,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7757047585,-122.415258493,2014,"Sun","Weekend",16,"Jun-2014"
840183341,2014-06-08,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7902123022,-122.397146915,2014,"Sun","Weekend",17,"Jun-2014"
840183352,2014-06-08,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7871242685,-122.401058382,2014,"Sun","Weekend",17,"Jun-2014"
840183363,2014-06-08,"PRK PROHIB",95,"Open",4,206,"Jun","0",37.7892019669,-122.398426713,2014,"Sun","Weekend",17,"Jun-2014"
840183374,2014-06-08,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7894003448,-122.407818627,2014,"Sun","Weekend",9,"Jun-2014"
840183385,2014-06-08,"BUS ZONE",271,"Closed",97,0,"Jun","1",37.7876630866,-122.421452238,2014,"Sun","Weekend",9,"Jun-2014"
840183396,2014-06-08,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7874254135,-122.414725227,2014,"Sun","Weekend",14,"Jun-2014"
840183400,2014-06-09,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7881751959,-122.417437564,2014,"Mon","Weekday",8,"Jun-2014"
840183411,2014-06-09,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7875421065,-122.41381204,2014,"Mon","Weekday",10,"Jun-2014"
840183422,2014-06-09,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7877310878,-122.420916735,2014,"Mon","Weekday",10,"Jun-2014"
840183433,2014-06-09,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7874542037,-122.423097027,2014,"Mon","Weekday",10,"Jun-2014"
840183444,2014-06-09,"DBL PARK",110,"Open",4,176,"Jun","0",37.7887293901,-122.413105672,2014,"Mon","Weekday",12,"Jun-2014"
840183455,2014-06-09,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7884261028,-122.415482,2014,"Mon","Weekday",13,"Jun-2014"
840183466,2014-06-09,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7884261028,-122.415482,2014,"Mon","Weekday",13,"Jun-2014"
840183481,2014-06-09,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7890427099,-122.410633867,2014,"Mon","Weekday",16,"Jun-2014"
840183492,2014-06-09,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7874381672,-122.423223293,2014,"Mon","Weekday",16,"Jun-2014"
840183503,2014-06-09,"PRK PROHIB",95,"Closed",4,0,"Jun","1",37.7887735658,-122.412756269,2014,"Mon","Weekday",11,"Jun-2014"
840183514,2014-06-09,"PRK PROHIB",95,"Closed",4,0,"Jun","1",37.7887293901,-122.413105672,2014,"Mon","Weekday",16,"Jun-2014"
840183525,2014-06-09,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.788191433,-122.417311883,2014,"Mon","Weekday",16,"Jun-2014"
840183536,2014-06-09,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7880005158,-122.418794837,2014,"Mon","Weekday",16,"Jun-2014"
840183540,2014-06-09,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7875464101,-122.422370997,2014,"Mon","Weekday",16,"Jun-2014"
840183551,2014-06-09,"PK PHB OTD",85,"Closed",37,0,"Jun","1",37.7875343831,-122.422465697,2014,"Mon","Weekday",16,"Jun-2014"
840183562,2014-06-09,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7877550877,-122.420727734,2014,"Mon","Weekday",16,"Jun-2014"
840183573,2014-06-09,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.78747024,-122.422970761,2014,"Mon","Weekday",16,"Jun-2014"
840183584,2014-06-10,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7744189462,-122.416882743,2014,"Tues","Weekday",8,"Jun-2014"
840183595,2014-06-10,"PRK PROHIB",95,"Open",4,161,"Jun","0",37.7764627078,-122.414313837,2014,"Tues","Weekday",8,"Jun-2014"
840183606,2014-06-10,"PRK PROHIB",95,"Open",4,206,"Jun","0",37.7766495985,-122.414077227,2014,"Tues","Weekday",8,"Jun-2014"
840183610,2014-06-10,"PRK PROHIB",95,"Open",4,161,"Jun","0",37.781332879,-122.408147442,2014,"Tues","Weekday",8,"Jun-2014"
840183621,2014-06-10,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7862855353,-122.401874901,2014,"Tues","Weekday",8,"Jun-2014"
840183632,2014-06-10,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7849211292,-122.403505096,2014,"Tues","Weekday",9,"Jun-2014"
840183643,2014-06-10,"PRK PROHIB",95,"Open",4,161,"Jun","0",37.7795244805,-122.410437299,2014,"Tues","Weekday",16,"Jun-2014"
840183654,2014-06-10,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7796932494,-122.410223605,2014,"Tues","Weekday",16,"Jun-2014"
840183665,2014-06-10,"PRK PROHIB",95,"Closed",45,0,"Jun","1",37.78708568,-122.400861927,2014,"Tues","Weekday",16,"Jun-2014"
840183676,2014-06-10,"PRK PROHIB",95,"Open",4,206,"Jun","0",37.7882497972,-122.399387447,2014,"Tues","Weekday",16,"Jun-2014"
840183680,2014-06-10,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7893584892,-122.398228449,2014,"Tues","Weekday",16,"Jun-2014"
840183691,2014-06-10,"PRK PROHIB",95,"Closed",4,0,"Jun","1",37.7765935312,-122.41414821,2014,"Tues","Weekday",8,"Jun-2014"
840183702,2014-06-10,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7784422383,-122.412052864,2014,"Tues","Weekday",16,"Jun-2014"
840183713,2014-06-10,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7783051906,-122.412226383,2014,"Tues","Weekday",16,"Jun-2014"
840183724,2014-06-10,"PRK PROHIB",95,"Closed",20,0,"Jun","1",37.7750792134,-122.416293681,2014,"Tues","Weekday",16,"Jun-2014"
840183750,2014-06-11,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7877350878,-122.420885234,2014,"Wed","Weekday",16,"Jun-2014"
840183761,2014-06-11,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7882810458,-122.416615907,2014,"Wed","Weekday",8,"Jun-2014"
840183772,2014-06-11,"BUS ZONE",271,"Closed",97,0,"Jun","1",37.7876670867,-122.421420738,2014,"Wed","Weekday",9,"Jun-2014"
840183783,2014-06-12,"PRK PROHIB",95,"Open",4,161,"Jun","0",37.776350574,-122.414455802,2014,"Thurs","Weekday",8,"Jun-2014"
840183794,2014-06-12,"PRK PROHIB",95,"Closed",20,0,"Jun","1",37.7764627078,-122.414313837,2014,"Thurs","Weekday",8,"Jun-2014"
840183805,2014-06-12,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7920098625,-122.394869805,2014,"Thurs","Weekday",8,"Jun-2014"
840183816,2014-06-12,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7784134249,-122.411844072,2014,"Thurs","Weekday",8,"Jun-2014"
840183820,2014-06-12,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7878812731,-122.39985423,2014,"Thurs","Weekday",8,"Jun-2014"
840183831,2014-06-12,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7886659908,-122.398860276,2014,"Thurs","Weekday",8,"Jun-2014"
840183842,2014-06-12,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7896519042,-122.397856782,2014,"Thurs","Weekday",8,"Jun-2014"
840183853,2014-06-12,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7889504467,-122.398745308,2014,"Thurs","Weekday",8,"Jun-2014"
840183864,2014-06-12,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7878485694,-122.399895653,2014,"Thurs","Weekday",15,"Jun-2014"
840183875,2014-06-12,"PRK PROHIB",95,"Open",4,206,"Jun","0",37.7871242685,-122.401058382,2014,"Thurs","Weekday",8,"Jun-2014"
840183886,2014-06-12,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7870438595,-122.401160225,2014,"Thurs","Weekday",8,"Jun-2014"
840183890,2014-06-12,"BUS ZONE",271,"Open",4,271,"Jun","0",37.7879209093,-122.400049361,2014,"Thurs","Weekday",11,"Jun-2014"
840183901,2014-06-13,"BUS ZONE",271,"Closed",97,0,"Jun","1",37.7892719536,-122.408829381,2014,"Fri","Weekday",18,"Jun-2014"
840183912,2014-06-13,"BUS ZONE",271,"Open",108,83,"Jun","1",37.7880125801,-122.418699817,2014,"Fri","Weekday",15,"Jun-2014"
840183923,2014-06-15,"DBL PARK",110,"Open",4,221,"Jun","0",37.7883052232,-122.416426922,2014,"Sun","Weekend",9,"Jun-2014"
840183934,2014-06-15,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7882931341,-122.416521415,2014,"Sun","Weekend",9,"Jun-2014"
840183945,2014-06-15,"BUS ZONE",271,"Closed",4,0,"Jun","1",37.7876142161,-122.413245749,2014,"Sun","Weekend",10,"Jun-2014"
840183956,2014-06-15,"BUS ZONE",271,"Open",8,199,"Jun","0",37.7874133415,-122.414819693,2014,"Sun","Weekend",14,"Jun-2014"
840183960,2014-06-15,"DBL PARK",110,"Closed",12,0,"Jun","1",37.7875501546,-122.413749062,2014,"Sun","Weekend",14,"Jun-2014"
840183971,2014-06-15,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7879039998,-122.419554994,2014,"Sun","Weekend",16,"Jun-2014"
840183982,2014-06-15,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7878798696,-122.419745033,2014,"Sun","Weekend",16,"Jun-2014"
840183993,2014-06-15,"PK PHB OTD",85,"Closed",4,0,"Jun","1",37.7878758482,-122.419776706,2014,"Sun","Weekend",16,"Jun-2014"
840184004,2014-06-15,"PK PHB OTD",85,"Open",4,196,"Jun","0",37.7878678044,-122.419840053,2014,"Sun","Weekend",16,"Jun-2014"
841694011,2014-06-15,"PK PHB OTD",85,"Open",4,196,"Jun","0",37.7877710883,-122.420601733,2014,"Sun","Weekend",16,"Jun-2014"
841694022,2014-06-15,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7877550877,-122.420727734,2014,"Sun","Weekend",16,"Jun-2014"
841694033,2014-06-15,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7877510877,-122.420759234,2014,"Sun","Weekend",16,"Jun-2014"
841694044,2014-06-15,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7875143386,-122.422623529,2014,"Sun","Weekend",16,"Jun-2014"
841694055,2014-06-15,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7874662312,-122.423002328,2014,"Sun","Weekend",16,"Jun-2014"
841694066,2014-06-15,"PK PHB OTD",85,"Closed",160,0,"Jun","1",37.7874862762,-122.422844494,2014,"Sun","Weekend",16,"Jun-2014"
841694070,2014-06-16,"PRK PROHIB",95,"Closed",78,0,"Jun","1",37.7796932494,-122.410223605,2014,"Mon","Weekday",17,"Jun-2014"
841694081,2014-06-16,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7797945109,-122.410095388,2014,"Mon","Weekday",17,"Jun-2014"
841694092,2014-06-16,"PRK PROHIB",95,"Closed",166,0,"Jun","1",37.7816364437,-122.407763042,2014,"Mon","Weekday",17,"Jun-2014"
841694103,2014-06-16,"PRK PROHIB",95,"Closed",4,0,"Jun","1",37.7868691968,-122.401136118,2014,"Mon","Weekday",17,"Jun-2014"
